Latitude,Longitude,Elevation_m,Distance_to_River_km,Distance_to_Coast_km,Rainfall_mm,Temperature_C,Soil_Type,Vegetation_Type,Archaeological_Potential
-8.872309967933695,-54.493049251347486,1248,7.72,20.04,2111,7,Rocky,Grassland,Medium
-1.151233371030358,-155.82101044766725,1138,46.32,514.53,2907,31,Alluvial,Desert,Low
72.46629635296532,-27.885760495188322,673,20.01,318.63,1365,35,Laterite,Savanna,Low
44.100116124021525,-106.9780307322627,2358,22.12,441.81,3228,27,Laterite,Forest,Low
-20.537635781201736,-114.87692444376995,2305,41.78,815.18,3628,25,Sandy,Savanna,Low
-0.6466046148020581,155.59839029545634,2514,0.34,111.77,2491,31,Sandy,Savanna,Medium
18.43195696191232,-46.858341100564616,1608,11.02,44.08,728,24,Clay,Coastal,Medium
63.89829776804531,-130.64518181266243,788,45.96,909.14,344,3,Sandy,Forest,Low
-25.017104413410394,-9.986337062097988,1240,35.39,863.19,2012,1,Sandy,Savanna,Low
-17.641917304629118,86.79104172299998,2515,7.91,421.3,438,27,Red Soil,Coastal,Medium
45.3912207693689,26.901489898026483,458,18.08,607.2,3672,11,Black Soil,Grassland,Low
-55.657182009616086,-29.997663020150583,2005,41.1,387.99,2221,35,Red Soil,Coastal,Low
-51.29872126341737,92.76761012099752,418,34.86,470.11,3757,13,Black Soil,Grassland,Low
46.265423342581045,1.4427142791572294,1756,18.78,68.31,3332,5,Laterite,Savanna,Low
28.103625520318957,58.766016197282255,2699,5.71,130.93,2321,5,Clay,Grassland,Medium
55.807932475408336,-117.75254715573496,2420,38.95,182.92,2747,30,Alluvial,Coastal,Low
14.795074297936509,98.40782812955143,1871,16.66,225.08,1760,15,Alluvial,Desert,Low
41.72064760668897,-12.921353463913931,704,42.78,902.6,2573,28,Alluvial,Shrubland,Low
60.874259979511024,112.01253210698462,1905,49.8,905.56,3206,11,Alluvial,Coastal,Low
15.051309679662864,-130.42873695133935,831,49.98,879.32,2774,11,Sandy,Desert,Low
-43.29628718232219,-57.25574036929122,75,2.9,298.33,1263,24,Rocky,Grassland,High
-53.53661676785329,7.189517342435494,1668,46.73,714.72,846,32,Rocky,Shrubland,Low
16.288614351640646,-86.82369896932482,1423,4.24,113.8,1071,13,Laterite,Forest,Medium
-17.721093394931543,-34.7959534909142,1773,19.39,600.8,3669,24,Rocky,Savanna,Low
45.97457686356631,87.8584267780775,578,19.39,808.8,2004,8,Laterite,Shrubland,Low
10.864220861086267,-30.79241124994627,2977,40.58,57.18,3552,35,Rocky,Forest,Low
27.576263370600643,146.26404911657158,1135,30.1,719.88,2084,3,Sandy,Grassland,Low
38.57458024169162,163.6898029049662,277,41.07,196.39,514,23,Laterite,Grassland,Low
-2.0122546887553483,-112.82533686728132,702,40.77,801.84,999,14,Sandy,Shrubland,Low
-42.94249912866114,-94.14030074064888,2595,6.86,945.16,1819,17,Laterite,Forest,Medium
45.54526703279912,-153.06057600557278,1045,17.94,556.08,556,1,Clay,Shrubland,Low
-52.12571780186537,56.86094684593721,1829,28.28,911.94,3725,30,Red Soil,Grassland,Low
-57.97979972939071,-27.758843981231564,725,5.33,901.07,2807,-2,Alluvial,Savanna,Medium
5.2510496820193,-81.66740685218451,231,42.36,770.27,618,-5,Rocky,Forest,Low
-10.596978864947417,-107.46430767079238,2118,23.53,33.28,3103,16,Clay,Coastal,Low
-8.076993652704672,-45.8086982294478,2311,8.43,524.23,1808,26,Alluvial,Grassland,Medium
-28.905256144553874,-142.0743508855868,957,4.22,299.71,163,32,Clay,Grassland,Medium
-34.98988732464973,106.52199912188706,2315,5.31,414.6,3312,30,Black Soil,Forest,Medium
27.886084279912822,23.691675817528193,1443,40.45,463.64,3612,15,Laterite,Forest,Low
12.213968267048116,85.47423497873694,1008,16.16,156.61,1886,18,Alluvial,Forest,Low
43.21746208984128,41.340995357075286,2776,13.34,444.28,1277,16,Rocky,Grassland,Medium
38.4988613125921,-9.027096122507885,948,43.73,814.18,2614,7,Clay,Desert,Low
13.672443594778755,-59.0700234306442,1033,26.22,356.71,1395,30,Clay,Shrubland,Low
-55.39781119793074,-174.03770079711276,2323,12.04,753.06,2327,16,Clay,Desert,Medium
-38.187849574363604,-42.99271455023555,1602,17.71,987.95,3603,32,Black Soil,Desert,Low
24.319528693874844,119.2860024935182,1550,15.64,598.49,3850,17,Alluvial,Shrubland,Low
17.753590340457293,-166.71973653808476,381,18.69,375.88,770,8,Alluvial,Forest,Low
16.41116025109001,-137.71905081938434,2401,1.98,345.88,1010,32,Clay,Desert,Medium
43.219959847941496,43.45380829177097,2101,31.34,414.12,406,7,Clay,Forest,Low
-24.103363002326326,130.7559826363829,1963,37.83,568.07,1199,10,Rocky,Coastal,Low
-38.489218584388645,173.56989125518686,2396,16.42,87.27,3599,2,Laterite,Coastal,Low
-33.76853359434958,-44.743046853552954,1329,10.55,808.54,547,2,Black Soil,Desert,Medium
27.19934140396805,29.310300904451196,2214,24.92,626.54,1488,27,Rocky,Shrubland,Low
-38.18959189729112,-48.86196834926841,745,20.76,689.76,3599,10,Sandy,Desert,Low
-44.21881770601418,170.1724133245632,1355,46.17,708.77,3462,27,Sandy,Grassland,Low
-54.74140078635571,-73.12552080359856,2171,28.0,916.31,2648,11,Red Soil,Shrubland,Low
32.616389518203576,22.716105949508062,923,7.53,356.96,2303,34,Black Soil,Coastal,Medium
70.04417775422198,-131.48965305738196,83,4.57,514.78,134,23,Alluvial,Savanna,High
22.03317587083511,-38.047084345605185,1920,9.13,250.2,3455,2,Black Soil,Grassland,Medium
-12.140714636340789,-47.39366967638824,2032,32.08,590.82,3311,18,Black Soil,Shrubland,Low
41.780122889492986,109.1103913019171,2170,40.95,268.68,1699,-1,Black Soil,Grassland,Low
1.1957941685125775,-112.40678913843583,1042,1.51,478.14,3957,0,Red Soil,Desert,Medium
-18.1427583504462,130.91463569420682,1897,37.88,814.69,2792,13,Alluvial,Desert,Low
53.903685974893804,89.85327448102919,961,35.92,269.49,3840,35,Black Soil,Grassland,Low
-38.00094326529171,-50.850259113548105,1489,36.03,278.26,2908,13,Clay,Coastal,Low
55.327416974536504,126.66823560562165,1186,1.17,353.37,3036,-2,Rocky,Savanna,Medium
-50.53486590014592,-167.18183190992062,2507,9.14,363.4,2519,-5,Clay,Grassland,Medium
13.952921059741897,-64.90681908167144,1876,45.22,757.61,2411,33,Clay,Forest,Low
30.879626772102625,27.49570259930229,1585,22.88,73.6,317,8,Rocky,Desert,Low
26.231143534868465,39.202690865296205,223,36.27,890.23,937,13,Clay,Savanna,Low
-56.54188127908082,-123.65888665774702,1751,42.99,594.75,2747,33,Clay,Forest,Low
24.804329926030306,-158.6390394802193,1104,21.44,260.12,1212,17,Clay,Grassland,Low
14.336598966351659,-10.629142905861386,2152,20.83,854.07,454,7,Sandy,Shrubland,Low
-52.410631838818894,150.8464606384668,2625,7.05,167.68,3789,-4,Rocky,Shrubland,Medium
48.520392319770735,-113.35731043951907,2047,20.48,436.04,2808,35,Red Soil,Shrubland,Low
59.72283808190301,-55.5884773978093,1413,19.49,472.8,1955,-1,Red Soil,Grassland,Low
73.49699050186896,131.4091895108038,1870,23.95,313.13,1409,12,Red Soil,Shrubland,Low
16.370893548326194,-2.626718005112309,1382,20.68,112.04,3910,13,Sandy,Savanna,Low
68.42587747611492,-98.66307353081399,1179,32.35,298.88,2436,-2,Rocky,Savanna,Low
50.064890846864415,49.932442610602976,2107,31.34,960.04,696,27,Laterite,Forest,Low
3.901152914571945,67.46814630400411,2061,12.24,658.92,1952,23,Red Soil,Forest,Medium
-58.60343579071919,-55.58649650027138,817,48.42,559.1,2993,26,Alluvial,Desert,Low
-41.57455442820721,-27.187011420209302,1179,31.02,978.42,2638,35,Clay,Grassland,Low
8.552582357375059,-174.437264608231,1856,25.32,672.26,115,18,Red Soil,Desert,Low
-29.817595206937618,145.78321700865092,2738,12.3,739.8,3955,33,Red Soil,Grassland,Medium
27.72612705920615,-132.76842363370707,2652,23.7,75.23,306,27,Alluvial,Grassland,Low
70.4426361185657,38.106047500998045,381,24.38,110.12,3517,35,Clay,Forest,Low
21.73566199241597,-139.53846092397805,1915,37.26,347.06,3262,18,Clay,Coastal,Low
8.480982264490478,-133.20989246635207,2660,19.76,593.13,1532,-3,Red Soil,Shrubland,Low
61.45728002821693,143.51166849071132,78,49.11,72.26,3764,7,Laterite,Grassland,Low
72.88654155179884,-141.58114334126657,480,0.25,697.95,3101,-3,Sandy,Grassland,High
59.614825774072415,89.44231266513151,2168,47.59,24.56,1289,34,Sandy,Desert,Low
15.009749606241058,147.36084713673824,1400,16.19,929.44,3268,16,Black Soil,Desert,Low
27.15340152414258,-59.2911574574198,591,24.12,463.21,1910,-1,Red Soil,Desert,Low
28.104871808313845,-156.63675854583403,2323,18.63,519.27,3236,13,Red Soil,Grassland,Low
0.8221021499618857,-0.8526453735897519,795,10.15,416.0,2458,32,Laterite,Shrubland,Medium
37.85611554252074,-80.69346091261309,2333,42.79,682.87,3600,14,Clay,Grassland,Low
32.49164589398964,-9.849568177381627,2219,35.56,158.94,422,8,Rocky,Savanna,Low
29.771384727580838,145.79633808362001,951,14.76,906.28,3893,24,Sandy,Coastal,Medium
10.966043698861256,-61.69859707631467,892,4.19,189.75,1205,14,Clay,Shrubland,Medium
-55.38011618057545,165.44516442897066,1173,20.89,807.83,3574,0,Alluvial,Shrubland,Low
-15.482998048437018,-135.59827995642368,220,41.17,238.65,898,19,Alluvial,Coastal,Low
-20.75488624328569,14.777181430328369,2048,19.28,409.3,3575,35,Rocky,Grassland,Low
35.40664467100261,78.95814964592239,2698,6.03,676.09,3133,29,Laterite,Desert,Medium
-15.0979856946877,48.88865773647481,2556,39.87,495.88,2554,32,Black Soil,Forest,Low
-3.8829349372237587,42.84412804304563,2989,34.13,789.95,2956,18,Clay,Coastal,Low
-33.98459851991312,-42.18040132833329,1610,6.9,731.81,1400,11,Red Soil,Savanna,Medium
-52.21692309552081,-62.32583910621018,668,7.85,656.94,1728,23,Alluvial,Grassland,Medium
-37.96269494896748,-92.13567257100809,1779,23.25,942.17,740,0,Clay,Desert,Low
2.8679703019301783,120.17886621770901,210,49.97,894.47,1837,9,Laterite,Shrubland,Low
-40.616015180968546,-126.10384031314541,2447,41.64,687.86,1365,31,Alluvial,Savanna,Low
-20.784905757460585,85.13734147224841,2849,21.6,166.25,3071,2,Alluvial,Grassland,Low
67.28279125747154,-22.910710698893467,2467,17.48,759.09,3467,23,Sandy,Savanna,Low
-24.954758283925145,120.70156593845894,2331,15.23,202.65,414,7,Rocky,Coastal,Low
9.452228977966925,-16.16077756093418,2421,21.46,821.72,80,23,Rocky,Grassland,Low
12.818736578973585,79.67006004554099,1713,21.08,541.96,417,5,Clay,Savanna,Low
4.51061878005882,-123.6448722092407,136,45.78,895.28,818,-2,Red Soil,Coastal,Low
-8.72927070983792,41.323814695756,250,28.91,105.1,3062,31,Sandy,Coastal,Low
-7.069861148699609,-23.973000188225143,1650,22.78,638.21,917,25,Black Soil,Grassland,Low
66.58429986861393,-0.4337508045092022,1193,24.79,483.19,3641,21,Black Soil,Desert,Low
43.09220875779096,164.15470137009834,1612,38.27,697.71,2078,21,Laterite,Desert,Low
46.14247803814784,-173.1618578512224,1769,20.71,998.66,3622,26,Clay,Forest,Low
-51.758105569571136,-118.26423982862711,2993,26.2,656.28,1647,-2,Red Soil,Shrubland,Low
17.121224959620577,-159.41392502294548,1777,35.77,459.82,2438,31,Rocky,Shrubland,Low
-58.92367046881685,-82.82649400268217,2241,21.09,699.96,1364,34,Laterite,Savanna,Low
57.061268323573955,-3.2847117470769263,409,35.88,232.38,2962,-4,Laterite,Forest,Low
57.71459635577244,-43.759681381311225,1572,15.75,744.31,1270,29,Clay,Savanna,Low
35.24327324955799,129.35095200857103,2742,35.27,934.72,2773,17,Red Soil,Desert,Low
-39.53772337353302,165.570137114665,1283,35.87,659.7,459,13,Sandy,Forest,Low
25.051970203645084,-110.66483830637904,924,7.09,765.43,2280,9,Alluvial,Savanna,Medium
7.986356150793952,-163.1701718783151,1020,23.67,0.57,3938,21,Sandy,Forest,Low
49.36087649196975,101.88678894002584,2818,47.2,169.96,3479,5,Sandy,Desert,Low
50.51458576869706,156.19158745156807,792,27.63,505.7,442,28,Laterite,Savanna,Low
21.380129230922563,6.111914557490593,21,40.26,340.44,834,10,Sandy,Shrubland,Low
1.852085937991781,134.63784500401692,1820,27.04,732.74,1316,-3,Laterite,Coastal,Low
12.298967198041652,39.19408258711229,503,40.65,338.98,448,6,Alluvial,Desert,Low
-10.226804851718,-151.13874360234863,1564,33.92,693.34,2213,30,Rocky,Desert,Low
-47.15039930439115,124.53976424596698,961,23.64,48.98,1599,11,Alluvial,Coastal,Low
73.735215390522,14.262797480008658,1682,11.42,774.29,3326,34,Black Soil,Coastal,Medium
15.255210897810187,-165.72684119938188,60,16.74,204.35,1524,3,Laterite,Shrubland,Low
68.12390700664488,-60.662012188705816,68,21.54,393.41,2114,-2,Black Soil,Forest,Low
37.85520907937661,-104.0859598791705,2286,28.19,830.09,194,8,Alluvial,Forest,Low
-59.84469440774831,-68.80831905914779,2044,38.32,903.26,1817,14,Sandy,Coastal,Low
-19.299688014625914,-58.89871667496038,7,3.95,798.48,156,24,Alluvial,Forest,High
-50.0294886938011,-79.31008182613886,1650,46.4,442.75,2017,35,Black Soil,Shrubland,Low
28.980304144039295,178.00908941460085,97,16.5,262.1,3485,23,Red Soil,Grassland,Low
19.18670524102879,35.7413471588992,408,44.55,732.38,3229,-2,Rocky,Savanna,Low
-45.920590696162265,-6.595809324021928,1658,8.77,260.34,1907,9,Black Soil,Shrubland,Medium
-37.21038596763059,-53.68118932785451,1673,22.79,194.36,1476,3,Rocky,Savanna,Low
63.68066860253944,68.30805258659078,1083,2.96,19.54,3335,27,Black Soil,Savanna,Medium
11.122877320421367,-38.92225981194997,461,44.22,51.18,528,17,Laterite,Shrubland,Low
57.16822790265404,-143.6696636584352,2534,33.68,792.53,2353,2,Rocky,Forest,Low
-25.908182179230252,-87.06224145844166,165,3.11,10.21,1259,0,Rocky,Coastal,High
27.325088619818942,116.88301914646985,2218,43.35,590.37,1265,11,Clay,Grassland,Low
-49.9370586460183,-27.783117128133142,447,18.56,838.26,3658,24,Alluvial,Grassland,Low
32.33806473062259,-81.10541097199048,2112,5.96,710.77,3900,19,Clay,Savanna,Medium
70.94732590908492,-88.91063977563452,1101,2.6,636.09,2551,27,Red Soil,Forest,Medium
63.04043600342101,-127.71897999751855,270,28.19,135.98,2490,13,Sandy,Shrubland,Low
12.319443252124998,-158.44058733198568,2677,40.59,38.17,876,19,Rocky,Coastal,Low
31.916429481349184,-147.24588951340598,81,5.91,306.75,964,19,Clay,Coastal,Medium
-27.627646037185798,81.42840314913451,1368,3.01,409.04,3276,25,Clay,Grassland,Medium
-30.801413319134365,-44.554931381807194,2863,7.44,566.61,3027,22,Laterite,Savanna,Medium
-52.123148769124256,-64.02701504716654,674,45.06,289.75,3757,29,Laterite,Shrubland,Low
19.309882227255386,65.07881132173455,2402,7.56,244.64,2466,32,Laterite,Desert,Medium
6.684952328110839,177.66579636218773,1737,38.84,132.97,1857,6,Alluvial,Coastal,Low
60.979257802908506,-126.68712254178561,1954,29.76,544.38,775,-2,Black Soil,Grassland,Low
2.877750278654844,-49.74773461690836,2433,7.72,762.89,3018,28,Black Soil,Coastal,Medium
-14.955755240231717,74.38030211500276,1773,49.07,11.76,1492,28,Alluvial,Grassland,Low
71.95922508807845,-6.120169896367372,932,17.2,206.67,3407,35,Rocky,Grassland,Low
52.714876436416546,-150.4697554559977,1290,7.23,631.2,3765,35,Laterite,Forest,Medium
-0.30909112858802956,2.106257923260472,550,23.2,793.76,1449,17,Sandy,Coastal,Low
-51.65525036014037,-159.77301425162042,2189,2.72,879.59,853,8,Rocky,Shrubland,Medium
5.487938954731504,-176.32619493690757,1332,19.28,36.18,1786,15,Clay,Grassland,Low
25.42433287548927,171.16580491581493,925,44.16,407.5,333,-1,Laterite,Desert,Low
-29.837223908875764,12.742255900687411,1417,5.1,553.16,2212,26,Red Soil,Forest,Medium
58.59995247585209,-82.6880674325928,121,37.22,973.15,1836,-3,Red Soil,Grassland,Low
7.8208843642977115,-75.46478215791896,2269,31.75,922.22,3283,27,Laterite,Forest,Low
69.95585034241674,-167.0032639753094,632,1.92,721.43,395,2,Sandy,Desert,Medium
44.548710239371204,103.34844109893481,575,4.02,443.79,3317,0,Black Soil,Forest,Medium
-23.838955326064095,-45.10431190437666,24,39.67,216.43,2446,16,Laterite,Shrubland,Low
69.379045503822,-164.06445196640857,2920,7.01,676.46,1497,19,Sandy,Shrubland,Medium
42.311267007952765,16.353117967535866,768,42.73,527.96,1203,23,Laterite,Savanna,Low
9.717063920142536,96.9002056036473,2053,14.06,818.36,438,4,Laterite,Shrubland,Medium
-25.05336863401923,68.83736883445218,2560,14.54,397.14,2091,-2,Sandy,Grassland,Medium
-8.857704896842819,145.17402554063972,2246,48.29,520.57,632,27,Clay,Savanna,Low
30.12509900063951,-49.39416812536635,2424,0.57,630.64,856,13,Alluvial,Forest,Medium
-31.944035657387975,-84.7215923169687,2014,19.51,294.6,1488,6,Laterite,Desert,Low
5.666745004711089,-88.95867435016103,2700,6.72,96.74,128,20,Red Soil,Savanna,Medium
4.091924069775217,-103.15390333501671,405,19.82,424.23,1799,26,Alluvial,Grassland,Low
-48.986380405883494,162.28979179091266,2138,21.02,706.24,835,14,Red Soil,Desert,Low
-43.85280614558311,52.981633467711305,409,44.63,642.36,1863,9,Sandy,Shrubland,Low
25.635916170810518,149.18159414826323,2040,43.05,954.42,2183,-5,Alluvial,Shrubland,Low
39.09070291484487,162.47089618576433,1705,42.39,575.68,230,15,Black Soil,Forest,Low
21.671282084795195,123.82984930511373,2928,36.59,485.96,3374,31,Red Soil,Coastal,Low
14.167799794354892,31.357767271928395,1125,36.77,770.06,3116,-3,Black Soil,Forest,Low
27.388226615310344,-78.98861003498696,1970,13.58,627.4,196,6,Sandy,Forest,Medium
-59.07518763142706,-97.02888796364937,696,5.6,579.1,2678,3,Alluvial,Shrubland,Medium
71.39773859517493,-160.42055626161874,898,21.07,165.49,1738,21,Black Soil,Desert,Low
-53.20767478343189,110.13670044065049,1528,36.86,694.11,417,-1,Black Soil,Shrubland,Low
13.696215686594016,71.8088069060768,2772,41.56,289.66,806,28,Rocky,Desert,Low
-53.629917113875734,-120.22637344446252,12,18.73,868.15,132,9,Clay,Grassland,Low
64.42145316308515,90.19031652066832,1937,37.2,620.62,2358,18,Clay,Coastal,Low
-56.32852539991778,31.153125524657213,2328,47.74,43.32,3420,7,Rocky,Savanna,Low
38.02751316219448,-119.86768484172248,1089,45.99,9.11,1747,17,Black Soil,Grassland,Low
-7.821612370034863,-35.55388951068804,1233,12.41,187.72,1305,24,Sandy,Forest,Medium
-57.037250153177546,168.6952515418476,1167,41.89,861.03,2556,1,Alluvial,Grassland,Low
-7.560926498635844,-9.579414179690616,2050,31.67,343.99,2851,3,Clay,Savanna,Low
42.808289239505996,47.79492482055497,2897,29.6,671.37,3698,-1,Rocky,Desert,Low
-0.3571926966419241,105.68187685214366,535,32.87,771.41,1355,17,Sandy,Savanna,Low
-18.50590236583497,115.34439184493692,1215,37.3,405.69,3399,7,Alluvial,Desert,Low
73.56306284202054,-136.765070490153,1596,35.66,116.05,383,22,Laterite,Savanna,Low
8.6227649633352,18.68567173829547,451,8.37,834.71,3900,1,Clay,Desert,Medium
3.0790255012357335,-106.71103091884665,423,41.3,383.64,3684,20,Alluvial,Shrubland,Low
28.812517078019837,-156.0134398550635,1110,34.47,52.76,931,11,Alluvial,Savanna,Low
49.93161179596437,-81.50349089463151,1655,47.85,323.11,2567,34,Red Soil,Grassland,Low
-10.42295325853744,-20.823920051404826,348,35.36,472.86,486,10,Laterite,Savanna,Low
35.273915346520084,-146.454572120671,215,37.32,143.93,1017,8,Rocky,Shrubland,Low
-15.996656731255733,152.15249990682082,1118,30.12,582.09,2278,8,Alluvial,Savanna,Low
-12.261893125852978,143.60737771360556,2135,36.14,828.07,2754,4,Red Soil,Grassland,Low
74.74531224006458,-78.6937556402265,785,11.95,941.2,1500,8,Laterite,Grassland,Medium
59.12367597543843,86.36539466871739,2929,24.95,252.16,2449,27,Laterite,Grassland,Low
-8.163534491985445,-108.17755196589181,2177,19.28,288.4,3985,20,Sandy,Shrubland,Low
-3.9600821374653137,-114.67446987721259,1192,28.55,358.47,3152,15,Red Soil,Forest,Low
33.57494172317709,91.18314697635122,1454,16.96,389.45,1407,33,Laterite,Shrubland,Low
74.9065251208877,108.71510498090214,1647,21.71,573.24,1198,-1,Red Soil,Savanna,Low
53.54382196574508,-122.9519216038081,2216,0.96,242.66,50,-2,Laterite,Shrubland,Medium
65.43394594848247,-115.24170639741449,679,10.41,974.12,3759,11,Laterite,Forest,Medium
-16.240995710933966,-101.54842954360129,1966,38.74,521.08,478,5,Rocky,Grassland,Low
-17.20139629456191,-61.40313061992022,2411,21.93,541.86,357,0,Rocky,Shrubland,Low
-21.964237753317327,54.00667062627403,2548,7.82,523.13,3079,-4,Black Soil,Coastal,Medium
-16.28418066764236,169.78916425662055,481,37.52,114.17,963,17,Rocky,Grassland,Low
18.02537751771621,125.28320187845884,1591,21.25,296.47,3360,26,Laterite,Savanna,Low
-8.004810278806907,-100.28185012721619,2077,15.64,582.9,1580,23,Alluvial,Savanna,Low
0.8623417556466322,-123.21766946901812,1195,7.9,552.9,1192,24,Black Soil,Coastal,Medium
-53.77759931609813,-71.64738888578152,649,40.22,547.71,3590,5,Red Soil,Forest,Low
31.677909797501982,28.930703012590783,1081,31.95,320.18,1892,32,Rocky,Forest,Low
30.782656458153568,-45.58159797106177,1103,48.33,681.1,2121,26,Red Soil,Desert,Low
33.18224071707023,-179.26956363324615,936,46.72,790.06,1310,25,Sandy,Forest,Low
59.64649393727548,-80.29631849624215,2552,18.7,740.59,1812,17,Rocky,Grassland,Low
59.508743190480374,-132.87319249243885,1293,15.25,959.07,1795,14,Red Soil,Shrubland,Low
-34.869483191749424,130.1256024418804,2939,38.11,306.22,2878,2,Red Soil,Coastal,Low
46.193037733399734,-141.70982417823666,1456,7.97,120.67,3721,7,Red Soil,Forest,Medium
-23.685547024220675,-160.79738287298042,2208,6.11,260.51,1691,35,Red Soil,Shrubland,Medium
-59.97574958798284,74.62424825323532,381,11.16,993.88,278,29,Alluvial,Grassland,Medium
1.797008936875848,41.152461015575,2382,18.42,495.84,3446,-3,Sandy,Forest,Low
-16.911514842839722,-123.2453392863133,2762,17.65,427.61,918,0,Alluvial,Forest,Low
8.732806392505594,-24.00358309240562,394,8.65,370.65,2560,3,Rocky,Grassland,Medium
41.197339229399006,-29.95810815084087,2999,14.29,992.6,3272,13,Clay,Desert,Medium
60.35708177928488,-135.5786027235719,1065,17.09,182.49,2511,0,Clay,Savanna,Low
24.08144197218779,-114.7706717639685,2007,28.75,637.91,2438,27,Laterite,Desert,Low
15.880832736275934,-115.93115282881018,394,49.81,260.84,759,17,Alluvial,Desert,Low
-5.849200311374261,169.93401889527826,2724,2.36,910.32,2451,21,Black Soil,Forest,Medium
-30.393347471336273,44.320189630457435,1997,46.35,294.86,1955,6,Black Soil,Coastal,Low
-56.319201462828794,-52.549920107874584,2698,18.34,584.14,2832,2,Clay,Coastal,Low
40.73861436515857,148.68703630700946,2367,35.58,486.8,2639,11,Red Soil,Grassland,Low
1.6180695209157037,74.38325445728225,838,32.02,951.85,499,15,Sandy,Forest,Low
68.0396044165837,67.82916645202567,1692,42.64,234.06,2621,12,Red Soil,Forest,Low
46.52175529272597,34.96534092131995,1952,48.79,897.93,3247,-3,Rocky,Forest,Low
-21.250254291867783,-32.19867771905135,1132,13.74,400.22,3669,24,Rocky,Coastal,Medium
-1.4888124289920484,-71.92812902741426,2897,3.63,370.86,3183,13,Sandy,Grassland,Medium
56.16706362143543,-126.21002618397408,1193,42.09,268.0,3634,20,Black Soil,Desert,Low
32.832644669137196,-155.1300477182117,777,10.24,356.12,3679,3,Red Soil,Shrubland,Medium
-20.508885978062068,-46.03291789168742,105,42.28,247.73,297,26,Rocky,Shrubland,Low
-18.781042173828943,-103.87991999580406,2156,18.43,82.96,3400,31,Clay,Coastal,Low
31.008527317312627,144.59718189685998,2313,25.56,379.13,2311,6,Sandy,Desert,Low
-48.44992733354801,-107.24510440076254,2707,25.67,743.48,1328,20,Sandy,Grassland,Low
-47.49788106121275,-170.81192809953217,17,12.09,250.76,491,33,Alluvial,Forest,Medium
-6.9755452332545715,23.55014245800487,2169,25.83,959.08,3570,9,Laterite,Desert,Low
-36.08992901761255,-146.91528350431554,738,27.1,202.34,2679,-4,Red Soil,Forest,Low
-25.972502053514177,142.85462057751874,494,24.93,894.43,3305,14,Rocky,Grassland,Low
-49.283547952381994,131.9977213805202,546,37.09,462.82,2618,19,Sandy,Desert,Low
39.79500160523547,-70.46537467974515,1928,23.18,129.61,1514,33,Sandy,Desert,Low
-0.30325983321963434,-69.51916850210614,88,2.1,964.63,3809,14,Alluvial,Savanna,High
12.423435960746275,8.239495432378021,1685,4.46,540.1,1210,3,Black Soil,Forest,Medium
-14.085151883641565,15.028094012663757,2394,27.49,614.0,2985,30,Sandy,Forest,Low
63.9663351284711,-67.84285557688223,1612,0.9,557.0,285,24,Sandy,Forest,Medium
-51.78636525723612,38.75793632503738,159,36.01,554.33,3423,30,Rocky,Coastal,Low
-57.41993439609014,55.4934265970067,1918,43.96,443.22,3139,6,Clay,Grassland,Low
56.02316776710569,-31.152512486531464,1314,21.06,540.27,1887,6,Black Soil,Grassland,Low
37.4046475360027,-36.30694766600422,2115,32.62,883.97,3068,10,Red Soil,Savanna,Low
-14.507830192905637,176.5484961049263,1127,37.15,433.31,1473,15,Rocky,Coastal,Low
8.666171334266494,152.08204313705107,2932,45.88,642.48,3653,20,Black Soil,Coastal,Low
19.913556156332447,11.480840733343882,1911,7.3,595.92,1353,29,Clay,Coastal,Medium
-33.45022653254905,128.10498779996448,2314,47.81,279.16,3904,19,Clay,Savanna,Low
7.896938756926076,-171.89767109935815,2062,7.18,266.62,3170,20,Rocky,Savanna,Medium
-41.81003634714783,67.80961286583204,2441,18.9,194.45,3774,15,Clay,Grassland,Low
-12.677937152858703,-133.70947625575906,2966,4.05,123.66,3947,35,Rocky,Shrubland,Medium
66.86645451375203,42.68643502002226,1044,15.26,580.6,253,25,Rocky,Coastal,Low
15.40626917829836,57.28752811591764,2874,20.44,220.95,411,16,Alluvial,Desert,Low
62.952615033061164,-125.14127140102529,1784,4.04,796.76,748,9,Alluvial,Grassland,Medium
17.478569831761632,-104.45581226195287,1238,43.46,425.17,1495,2,Clay,Shrubland,Low
-8.918162914953633,101.97732388194589,1985,46.91,33.03,103,-3,Red Soil,Desert,Low
24.72383604431313,-108.91092964868078,527,29.51,32.5,1839,-2,Clay,Grassland,Low
-55.53561890457584,-103.6511830344892,1984,4.11,331.26,1147,7,Alluvial,Coastal,Medium
17.72366605066665,158.01792075917052,1287,14.52,924.61,3527,20,Alluvial,Desert,Medium
-57.83259145616768,39.77955222948012,2461,21.21,941.33,1883,9,Red Soil,Grassland,Low
-18.876260178749014,-132.55210580317384,1117,46.47,786.34,2574,-3,Red Soil,Desert,Low
-59.34790352827802,128.47689703172983,2944,34.63,171.96,3877,30,Clay,Forest,Low
29.874601731949127,-68.63703777309867,1056,47.99,727.21,2751,25,Red Soil,Shrubland,Low
73.48818308159312,146.37161526833415,1091,47.25,451.14,693,6,Rocky,Grassland,Low
52.10916934545142,17.934456974824883,2003,37.03,693.01,1812,9,Red Soil,Shrubland,Low
-24.32120539261711,116.80285379792389,1770,40.67,402.24,2196,15,Black Soil,Coastal,Low
